login_id,login,color,sex,links_added_count,links_published_count,comments_count,followers,following,entries,entries_comments,diggs
1464,Skhion,1,0,0,0,0,0,7,0,3,2
32639,Intex_Inc,1001,2,0,0,89,2,5,67,564,183
41995,raxon1,1,0,0,0,170,0,2,0,2,7
42585,Alesja,1,1,0,0,4,7,6,20,797,54
5544,obsess,1,1,1,0,49,23,13,626,3227,1842
6459,xTortox,1,2,0,0,237,5,8,45,1417,222
34816,Amadeo,1,2,5,0,10989,89,6,421,683,30914
45481,Kolarzzwyboru,1,2,0,0,4,0,2,4,221,14
25697,KarmazynowyKarmazyn,1,2,0,0,0,0,2,17,107,3
18665,karer,1,2,2,0,14307,19,8,3,4325,696
7950,rosali,1,0,0,0,0,0,1,0,2,0
44711,Querly96,1,2,0,0,9,2,10,106,948,29
26961,Liberator19,1,2,303,21,1338,1,3,42,101,26351
9571,Eugeo,1,0,0,0,0,2,1,60,232,0
29764,mozekamil,1,2,0,0,20,1,2,51,272,59
49363,pantasmagoria,1,1,0,0,2,2,3,14,154,0
37863,bezimienny3231,1,0,0,0,0,0,1,2,2,0
24276,CoreInside,1,2,0,0,13,3,1,229,1411,99
32569,Haramb3,1,2,28,3,2529,8,7,569,3763,855
7000,Koninapolska,1,2,2,0,203,0,1,59,963,102
19868,vhxw,1,2,0,0,50,12,1,26,1317,17
15480,Louis_de_Pointe_du_Lac,1,0,0,0,0,1,1,42,53,0
47556,niewiemdlaczegoniemamnicka,1,2,0,0,26,1,3,193,1580,191
26195,Nigga_Hunter,1001,2,0,0,256,2,2,24,173,1
20142,zainteresowanyja,1,0,47,1,75,0,2,43,40,6085
7028,cybulion,1,2,0,0,70,5,17,468,2559,72
33560,namiot666,1,0,0,0,159,1,3,213,2466,369
74,kendo,1,2,59,10,1861,11,4,108,779,2515
43709,Zbiku898989,1,2,2,0,163,1,4,112,1050,2
17503,mikasz,1,2,0,0,157,8,13,552,8873,297
49509,cockosova,1,0,0,0,700,15,9,186,4089,51
6210,obiektywny_,1,2,4,0,111,1,3,13,475,21
13596,huntforfur,1,2,6,0,4087,3,7,372,2356,187
23278,snackr,1,2,0,0,1,0,1,0,57,1
45093,TestovironBoners,1,2,0,0,1,0,1,18,232,0
10053,janpalonyjest,1,2,5,0,875,1,1,48,160,17426
15895,broneczeks,1,2,0,0,4,0,1,21,64,27
18076,Mancat,1,0,0,0,70,0,1,9,50,1349
17566,mar-v-son,1,2,1,0,379,4,1,46,536,29271
49729,svetla,1,1,3,0,58,10,1,1,97,263
40676,RHBK,1,0,0,0,63,1,1,1,4,147
40418,Hulajduszoboszlo,1,2,0,0,0,1,4,115,1789,4
44064,AxxxL,1,2,0,0,9,0,1,49,106,7
47822,Gwyn66,1,2,33,1,1853,9,11,341,1400,3029
49987,orio,1,2,0,0,1,0,4,4,20,8
47873,salamon,1,2,3,0,26,2,5,84,340,517
43369,S_M_I_T_H,1,2,0,0,24,4,1,296,750,0
6106,matwiejblyat,1,2,1,0,1,2,2,73,105,4
32027,przegraIem_zycie,1,0,2,2,93,6,0,376,791,1031
7375,Ziomexo,1,0,0,0,0,0,4,2,20,1104
42089,FunkyMonkey,1,2,6,1,21,8,2,858,1493,36
24163,Korfanty39,1,2,4,0,145,3,5,137,706,1749
41790,panbartosz,1,2,12,7,52,31,3,6897,1279,28
47308,mala_kropka,1,0,67,9,121,99,42,5425,6514,5119
26934,tygry,1,2,0,0,2580,13,11,420,10476,840
36583,qoompel,1,2,12,4,1552,5,10,1523,3292,28980
46571,saj,1,2,28,4,363,2,2,103,484,1596
7884,Wesol96,1,2,2,1,143,5,5,1090,1652,4123
11155,pigmaster,1,0,1,0,45,0,1,4,123,1474
20152,mamut-tme,1,2,0,0,14,1,0,26,344,1
39067,Kolanka,1,2,0,0,0,0,1,70,97,3
15572,bonanza,1,2,0,0,31,1,1,10,62,298
32401,Ziemia,1,2,0,0,5,10,0,52,143,3
43638,Mospio,1,2,0,0,0,0,1,0,5,0
20693,BSn9jBwxuhBXN,1,2,0,0,571,4,3,232,1617,365
530,KlawyMichau,1,2,6,0,263,5,19,233,1889,5112
13241,Otoriz,1,0,3,0,21,0,2,36,39,80
3824,przeszczesliwy_szczesciarz,1,2,3,0,24,0,0,55,90,30
47388,negro,1,2,3,0,49,0,1,58,139,289
36032,GrubyGiecik,1,0,0,0,0,0,1,39,245,4
2703,sith92,1,2,1,0,19,0,1,112,401,10
47397,kujaj00r,1,2,0,0,0,0,1,17,35,0
21748,Kurlamac,1,0,1,0,4,0,1,6,10,30
30277,JagaFan,1,2,1,0,5,1,5,159,569,26
33180,lowcabaitow,1001,2,1,0,26,1,32,429,1680,247
49374,grzylen,1,2,219,35,11177,10,10,376,1598,30910
24448,atomic77,1,2,1,1,995,3,1,77,567,1734
32,badwojtek,1,0,0,0,0,0,1,1,2,0
12649,gmyrr,1,1,0,0,2,0,9,6,113,62
48470,rukh,1,2,0,0,1799,28,38,930,4038,3709
43374,Sylwek137,1,0,0,0,4,0,1,3,16,69
38057,MrFafik,1,2,0,0,49,276,27,425,2237,2203
47532,Supertaranta,1,2,0,0,8,0,9,21,121,144
5364,summer,1,2,2,0,42,0,1,19,436,29
41609,ejwura,1,2,1,0,18,3,7,841,552,11618
717,Kaziu546,1,2,0,0,1,9,2,259,208,7
24638,H0libka,1,2,0,0,0,0,1,28,3,0
10386,Bartdz,1,2,4,0,222,12,9,676,3705,1168
38012,Stanislavv,1,2,0,0,1,0,3,429,432,5
16038,SuperStary,1001,2,0,0,0,1,2,16,9,510
4331,loozaque,1,2,2,1,15,3,10,199,565,787
40181,krzysztoww,1,2,0,0,0,0,1,24,208,2
11746,wixon,1,2,0,0,1,1,4,83,182,4
44681,WuBe,1,0,10,0,446,3,12,82,1100,5306
46115,Borat1991,1,2,0,0,0,1,3,15,203,9
34615,pszemgo,1,2,0,0,5,0,0,4,44,0
33858,whst,1,2,0,0,0,3,1,60,1533,2
18500,Koscpsa,1,2,0,0,9,0,18,22,86,115
34606,FanRuskichPierogow,1,2,0,0,40,0,1,47,227,2176
35438,MrBoston,1,2,0,0,0,1,9,13,589,2
18624,mireczekv2,1,2,0,0,3,0,0,43,342,2
20075,fredek_zgredek,1,0,0,0,0,0,1,28,31,392
23967,ultraroot,1,0,0,0,94,0,1,2,277,29
8541,bromaZZZepam,1,2,0,0,6,1,2,60,141,1
3660,giegiegie,1,2,0,0,68,0,1,0,4,19
9621,KurtCocaine,1,0,0,0,2,0,1,76,183,3
49281,kurminator,1,2,0,0,3,1,2,32,216,10
15580,morganpl,1,2,6,0,8,0,12,70,421,9
47691,Itsmy,1,0,0,0,2,0,2,69,247,2
39759,XpedobearX,1,2,112,17,14193,28,5,407,10436,28311
40616,Gniewek89,1,2,42,7,310,8,64,212,602,4243
9746,roman106,1,2,19,0,455,2,8,96,672,1412
39011,arcxa,1,2,1,0,1393,7,3,102,4923,624
23557,sadcat,1,1,0,0,2,3,5,14,252,1
24353,JohnDoe01,1,0,0,0,0,0,2,19,910,0
11090,lewak_z_wyboru,1,2,0,0,721,3,6,36,417,6894
17223,dontheking,1,2,0,0,11,1,5,7,61,1955
15839,ev3r,1,2,4,1,18,0,4,30,210,442
31889,zakopiak,1,2,1,0,536,5,1,62,2678,825
42092,wojciechowsky,1,2,1,0,26,5,7,203,603,544
27542,wiecek3,1,2,1,0,6,2,1,78,310,1055
46630,nie_uciekniesz,1,2,0,0,3,10,7,34,506,154
8321,neo_b,1,1,0,0,0,0,1,16,37,3
44554,Just_Paul,1,0,0,0,0,1,3,0,136,0
23786,masterix,1,0,0,0,3,2,2,82,1698,8
44379,staryhaliny,1001,2,8,0,13938,24,6,673,10906,2986
40359,PanRadaktor,1,2,0,0,1,3,3,270,482,1
33148,Konstatynopolitanczykowianczyk,1,0,0,0,1,0,2,1,8,1
26024,batoniusz,1,2,0,0,20,0,6,38,38,8
10915,dupinka5000,1,2,11,3,162,4,0,139,782,1821
15627,p2s,1,2,0,0,0,0,1,7,67,23
29872,related,1,2,0,0,1,0,1,57,76,7
19666,poison64,1,2,1,0,183,0,1,7,17,469
30570,cresiryx,1,2,1,0,175,3,0,257,1086,4374
43736,spaedesz,1,2,0,0,76,0,7,11,133,11347
15851,likeFap,1,2,0,0,15,0,2,31,110,115
21449,rozowy_mikro,1,1,0,0,1,4,11,37,429,27
15715,ajag,1,2,0,0,40,1,4,166,1008,235
16851,oluchna,1,1,0,0,217,8,13,42,1050,1092
27950,konslo,1,0,0,0,0,0,1,0,4,0
20127,SpaceNext,1,2,0,0,0,1,1,1,0,0
40494,oppy,1,0,1,0,11,2,9,84,503,508
31393,Sjammienator,1,2,1,0,44,2,9,14,128,283
29193,Karlovsky,1,2,2,0,51,2,16,66,1348,1368
46721,Smogulf,1,2,0,0,10,0,4,1,3,152
50353,bolomnieplecy,1,2,3,0,0,2,0,4,71,15
8279,Owijus,1,0,0,0,0,0,1,0,1,0
2371,Cosiek1946,1,0,0,0,1,0,1,1,13,6
33494,Nolaan_,1,2,0,0,194,0,27,5,291,1683
27842,Voltrex,1,2,0,0,4,1,0,358,763,8
14944,Kubarozpruwacz93,1,2,0,0,2,2,10,94,271,18
20582,ToTylk0Ja,1,2,0,0,0,0,2,1,2,4
42361,Marakuja,1,2,2,0,223,8,9,208,2271,285
49847,wykop1986,1,2,6,0,105,1,3,131,540,653
49828,electro_nick,1,2,1,1,16,3,3,82,661,75
14840,scibor56,1,0,0,0,2,0,10,19,59,6
10022,Towarzysz_Sergiej_Kremufka,1,2,0,0,0,0,1,7,6,2
16903,SubZeroWawa,1,2,0,0,128,2,4,22,313,448
17770,JudeMason,1,2,1,0,1192,3,22,31,1085,2867
23978,lilagirl,1,1,0,0,228,4,2,120,209,6
10327,Jacek38,1,0,21,5,5033,14,17,27,1169,2155
17769,gin_winner,1,2,8,1,19,1,4,50,143,6579
7607,fluxin,1,0,0,0,0,0,1,4,30,0
42087,Exende,1,2,0,0,31,1,3,60,293,20
12317,eschatoestetyzm,1,2,0,0,73,8,9,120,749,4
8963,LuiS0524,1,0,0,0,0,2,1,8,75,0
40368,ray1902,1,2,0,0,28,16,50,894,2171,248
33188,wyhylymyby,1,2,0,0,7,0,0,6,104,13
14996,wzdrygac,1,2,0,0,433,1,4,0,36,520
23864,popkulturysci,1,2,74,2,133,54,5,1663,1568,33
44819,nigdywiecejtypie,1001,2,2,1,148,5,49,146,795,951
33680,wolam_ludziow,1001,0,0,0,0,1,0,0,347,0
34314,julianna_cebulanna,1,1,5,1,520,60,9,714,2808,310
22998,mirabenka,1,1,0,0,0,5,4,12,44,0
39688,kiciek,1,2,8,5,1149,12,48,253,2294,9127
50536,An_Easy_Lover,1,2,0,0,41,1,5,49,662,141
13369,TeKa17,1,1,0,0,0,0,1,1,10,0
8397,megawonsz9,1,0,10,0,753,3,29,25,76,139
19083,Golan123,1,2,2,0,0,1,11,74,324,612
34437,s2ym3k,1,2,0,0,7,2,14,138,363,30
4003,lotniz,1,2,0,0,15,0,2,49,95,67
29275,m00neyymann,1,2,2,0,36,3,10,46,129,279
6963,Sushi_Ion,1,0,0,0,10,0,3,6,50,15
34189,wolbiend,1,2,5,1,831,1,4,18,432,1450
27554,pokpok,2,0,76,7,1357,3,12,802,1493,1495
44190,aczikibom,1,2,1,1,17,8,3,140,656,24
6523,grafik,1,2,0,0,5,0,34,19,80,4890
8122,klauiel,1,2,6,0,16,5,15,294,417,901
37534,adik3x,1,2,1,0,93,4,15,28,1916,347
10746,DBMT,1,0,0,0,0,0,1,1,0,0
37758,k_jrs,1,2,1,0,1,1,2,16,252,3
25782,KotAlik,1,2,0,0,21,6,7,156,1012,16
43214,dontbang,1,2,0,0,1,2,7,13,113,77
31104,leoo90,1,2,6,0,18,0,13,29,155,485
20519,Konradinz,1,2,0,0,18,0,0,5,19,133
26801,norbie,1,0,0,0,21,0,0,5,255,74
30736,zomerstm,1,2,20,3,348,3,0,171,1808,3692
31467,Sanglier1827,1,2,0,0,0,1,13,5,114,3
27596,PlonacaWagina,1,2,0,0,25,0,3,24,280,16
29448,kustosz_karuzeli_sperdolenia,1,2,1,0,33,1,1,17,543,97
462,matrioshq,1,2,0,0,414,5,12,408,1330,77007
2430,Vandal83,1,2,14,3,2594,9,28,96,1373,5019
6534,kodyr,1,2,0,0,4,2,8,18,145,626
37227,Adam059,1,2,0,0,14,0,1,0,168,29
6291,jammerGoa,1,0,0,0,21,0,5,31,207,743
17651,hesoyamaezakmi,1,1,0,0,3,1,3,3,159,128
3880,FRIX1988,1,2,7,1,119,29,48,426,2466,6731
36192,rail_man,1,2,58,17,36,1,1,253,324,115
41686,Samael16,1,2,0,0,432,5,3,5,26,41
32954,disslike,1,0,0,0,1,0,1,3,10,0
1828,Jadisco_pl,1,0,0,0,0,446,1,973,10208,0
36217,szwagier_chewbacca,1,2,0,0,145,0,1,8,135,361
19930,majkelmalone,1,2,0,0,114,6,1,192,2828,129
17472,nilK_limaK,1,2,0,0,0,2,5,45,885,1
12901,RobinHoo8,1,2,0,0,2,0,12,4,30,152
46836,imkazea,1,1,0,0,1,4,3,33,967,7
36299,dzomladi,1,0,0,0,4,0,1,0,1406,3
17233,Pralko-suszarka,1,0,0,0,6,5,1,111,1361,1
34369,artide2,1,2,71,6,825,2,3,61,194,872
48566,ToByloDoPrzwidzenia,1,0,0,0,1,1,7,15,113,84
9131,ikaiyu,1,2,2,0,18,3,6,26,887,356
46419,pink-kasia,1,0,0,0,0,1,4,0,70,0
14329,revo205,1,2,0,0,0,0,1,8,31,0
18578,roverkielce,1,2,1,0,0,13,1,2,6,1
19628,legit1234,1,0,0,0,127,3,4,89,394,1038
24601,Szyszkownik_Kilkujadek,1,2,3,0,1,3,2,20,51,1
10258,Senior_Mordino,1,2,29,8,550,9,14,614,1309,2722
34457,Bezbarwnaherbata,1,2,0,0,63,1,1,13,289,19
36315,erickringe,1,0,0,0,0,0,1,0,1,0
48761,kredance,1,1,0,0,1,0,3,2,32,16
7931,Cebulbulator,1,0,0,0,4,0,2,12,34,18
16951,miczq,1,1,1,0,105,8,1,3,337,92
14858,PustaSzklanka,1,1,0,0,0,2,3,2,9,5
3197,kum91,1,1,0,0,2,0,0,656,1337,0
49515,Pacjent,1,2,1,0,46,12,6,420,7613,65
33261,GadajacyOdbyt,1,0,0,0,1,0,1,56,339,2
274,Kokoss16,1,0,0,0,19,0,1,10,2,0
31941,Carryemik,1,2,0,0,8,1,8,35,137,5195
41091,M62B44,1,2,2,0,22,1,12,75,940,415
1900,Zulf,1,2,1,0,54,10,3,64,1133,30
22673,A_question_mark,1,2,102,11,55,1,4,15,19,8479
13158,LaylaTichy,1,2,1,0,96,9,2,107,1125,85
14645,xerox_jp,1,2,1,1,27,1,15,71,153,411
12712,jendriu,1,2,7,0,484,19,11,146,2104,476
1817,krzycho-docente,1,2,0,0,16,10,11,34,139,55
44447,MattJedi,1,0,133,33,8381,48,16,265,1618,12933
41668,Lancernik,1,2,3,0,500,0,1,32,179,165
41993,Ketoprofen,1,1,0,0,61,26,1,46,349,1448
45815,vdr1vn96,1,2,0,0,1,0,6,23,116,101
33562,Szymrok,1,2,0,0,0,1,1,25,77,9
28612,Sakaton,1,2,9,4,174,6,8,666,1429,425
31571,lfc2209,1,2,12,0,83,0,1,9,24,344
25560,NEYTR909,1,2,2,0,86,1,27,825,1491,139
48608,muckfods,1,0,4,1,658,0,3,8,93,73
23213,aluskonik,1,2,3,0,30,3,21,161,661,10763
22361,Yasiek89,1,2,2,1,53,2,0,10,69,322
9274,ladzinsky,1,2,1,0,1,1,4,116,384,53
20299,adam20140,1,2,0,0,0,0,2,3,1,2
24203,hummel,1,2,0,0,4,1,11,6,318,25
14325,nothingistrue,1,2,0,0,22,3,2,79,1665,18
40999,miks,1,2,0,0,1,2,8,30,127,12
26858,Ejdrien,1,2,1,0,23,0,18,6,279,0
19278,666Forest,1,0,3,0,194,0,11,37,199,893
49485,lukaszwasyl,1,2,3,0,93,15,10,2484,3792,1800
11373,Gnieznianin,1,0,0,0,49,2,1,41,815,46
22818,edgarddavids,1,2,0,0,541,6,17,41,1489,86450
38144,shooter0429,1,2,1,0,21,3,14,256,516,510
137,Oleczek24,1,2,4,1,279,0,5,40,341,257
29199,alkb,1,2,0,0,6,2,5,10,282,41
31685,LucasSpider,1,0,0,0,78,2,1,208,637,9
26057,cybul26,1,0,0,0,24,0,1,17,193,2437
15884,KrolZieleni,1,0,0,0,0,0,1,1,32,6
31613,ShellshockNam92,1,2,3,0,2421,5,1,166,701,536
16770,Narwik,1,2,0,0,0,1,2,21,82,1
19883,Kikut12,1,1,0,0,4,7,5,73,1241,131
41515,nappy,1,2,1,0,81,2,2,68,258,330
47856,elemelek20,1,2,1,0,14,1,1,86,951,5
19960,dmnbgszzz,1,2,0,0,1,5,1,172,1625,2
1175,qmato,1,2,0,0,226,9,14,499,3104,696
32448,nickznaleziony,1,2,2,0,233,1,3,18,193,726
16751,adaskowro,1,2,6,1,69,2,5,76,327,363
44970,Tuinorizn,1,1,0,0,38,1,1,12,25,1729
14665,Wredna_pomarancza,1,1,0,0,56,35,15,362,4022,311
16354,Miczogen,1,2,1,0,77,10,45,101,397,1750
16723,Meivels,1,1,0,0,39,87,13,67,1107,59
45803,Cebulator123,1,2,0,0,254,11,15,85,454,15173
8685,naukaczytania,1,0,0,0,0,0,1,0,8,0
18372,justlikethat,1,2,0,0,22,12,17,84,3684,898
41416,michal_grader,1,2,1,0,88,0,1,0,15,6
22908,tomaszzwykopu,1,2,7,0,66,0,0,0,7,677
4539,pracbazowiec,1,0,0,0,48,1,1,77,1880,22
4360,garfyld,1,2,30,2,2406,2,12,1079,1959,5510
42223,Rafalsan,1,0,0,0,0,0,0,14,43,1
14598,tylkopstryk,1,1,1,0,8,3,23,50,361,1667
35511,BudziGlod,1,1,1,0,77,7,6,114,1275,713
33581,GazowanaBubble,1,2,1,0,12,2,0,22,511,4879
7582,uherd,1,2,0,0,4,0,4,9,18,7
16101,Epidemiusz,1,2,0,0,31,2,45,63,713,300
11651,Programerus,1,2,3,0,33,8,33,53,194,55
7482,EliG,1,2,1,0,4089,8,13,34,1237,4512
5732,tuberculosisis,1,0,1,0,89,2,4,1,26,2479
25047,KapitanBezBomby,1,2,11,4,15,0,10,770,543,643
2898,Platimir,1,2,5,2,41,6,8,93,1442,34477
28348,kapsel99,1,2,1,0,44,6,3,78,1317,1162
340,oryginalny_kryptonim,1,0,0,0,1,3,3,3,256,0
21579,Ilmarinen,1,2,3,0,11,2,8,7,120,583
47839,pinokio2000,1,0,0,0,0,1,1,12,183,0
30506,Ketra,1,2,8,0,10,16,14,274,903,307
20542,TomCraft,1,2,28,1,55,1,0,42,70,2934
46494,Puky,1,1,1,1,34,2,5,27,223,19
36828,L____,1,2,1,0,26,3,13,87,505,182
16944,verul,1,2,0,0,6671,3,1,0,76,167
30692,JogurtMorelowy,1,2,10,2,379,18,8,2077,5518,326
13313,zArteq,1,2,5,0,38,1,10,119,974,133
27559,wysokocenionyspecjalistawbranzyit,1,2,1,0,16,3,5,347,239,198
15172,Yayami_o_Mate,1,2,0,0,0,0,6,2,99,4
31250,jasmithia,1,1,0,0,45,5,12,50,519,113
14444,Kingside,1,2,4,0,50,8,5,799,1238,26
22970,januszzbloku,1,2,20,1,1696,3,0,173,676,35
36486,capo_di_tutti_capi,1,2,1,0,44,1,9,30,658,27
7606,mikolajeq,1,2,10,2,179,9,8,864,891,29165
5601,adamuseq,1,2,2,0,161,4,3,17,604,143805
32021,gottsu,1,2,0,0,5,3,1,47,161,35
1384,MrTofu,1,2,2,2,989,63,5,3484,15209,230145
26846,Miszaalina,1,1,0,0,1,2,8,246,597,2
1079,CommandDDOS,1,2,3,0,21,1,3,33,110,10
12574,s4nskR,1,2,1,0,400,3,6,141,1808,301
13879,Zoltafik,1,2,4,2,7,0,1,159,485,20
18462,henoch,1,0,0,0,39,5,14,108,302,825
36626,iczi,1,2,0,0,25,1,5,73,492,35
41229,iniekcja,1,2,27,10,770,249,155,8861,49073,43639
4789,Grann,1,2,0,0,7,15,28,428,967,165
26201,AdiLDZ,1,2,0,0,27,4,0,48,930,17684
48458,Anscylla,1,2,13,0,370,4,11,79,495,323
39125,nemiroff90,1,2,0,0,66,15,114,386,7423,92
21289,BananowyAbazur,1,0,1,1,85,0,1,17,66,166
46640,kaceka,1,2,1,1,48,3,5,15,345,192
45458,szymura,1,2,0,0,2,3,7,35,175,29
43192,Iryseq,1,2,9,2,133,2,5,114,1603,4948
38963,Roger_Casement,1,2,4,3,3208,13,1,186,756,318
11429,S-Type,1,2,13,0,2431,16,6,234,4955,812
46161,SexWoman19,1,1,0,0,0,6,3,2,89,0
28485,IchigoYo,1,2,0,0,0,0,1,3,12,0
31188,cycu362,1,2,1,0,15,10,17,145,312,2138
16139,magic96,1,2,1,0,17,5,3,45,1453,429
29618,szoferEU,1,2,0,0,6,2,18,104,455,20
41765,innszy,1,2,0,0,6,1,8,16,54,138
12247,Sybicjusz098,1,2,0,0,0,2,2,14,70,0
40759,dupajasio69,1,2,0,0,219,5,9,87,1137,940
9413,Razikus,1,2,5,1,45,3,2,30,49,37
13478,Andrewstrawberry,1,0,0,0,0,0,1,8,113,0
29319,Dawewave,1,2,0,0,10,0,2,2,30,172
43592,martinsss,1,0,0,0,12,0,3,76,241,7
49369,wojtekpas,1,2,0,0,1,1,3,6,119,55
39748,chudszy,1,2,0,0,20,2,1,40,149,78
41639,szymon1325,1,0,0,0,0,0,0,8,23,2
448,HiJack666,1001,2,0,0,35,0,1,14,136,33
22938,Kucik7,1,2,0,0,26,1,5,2,197,99
37152,Hubolb,1,0,11,2,197,3,2,30,177,2935
49397,Matejlipton,1,2,1,0,9,1,1,267,444,4
10078,mbasasello,1,2,0,0,74,2,1,5,411,129
26228,wincm,1,2,0,0,72,1,8,296,3027,67
22041,K101,1,2,0,0,7,0,1,2,44,160
3886,blazejostm,1,2,13,1,58,3,16,106,546,16599
35140,calkowitybrakrozumu,1,0,0,0,114,2,7,274,1758,148
48047,olol_,1,2,0,0,0,1,11,1,41,27
6555,smarkyy,1,2,0,0,52,7,15,396,1936,1897
10766,FurTemporis,1,2,3,1,442,28,4,14,3419,202
40704,ye88,1,2,0,0,23,2,5,208,299,138
24412,aprile,1,1,1,0,6,6,4,21,515,12
34443,AntylopaSzatana,1,2,0,0,0,0,11,11,101,0
25194,to_ja_warmianin,1,2,0,0,0,0,0,1,1,0
39788,Pawlooos89,1,0,1,0,9,0,9,6,70,10
2261,PrzodownikPracy,1,2,27,2,261,13,17,61,867,1414
23623,AQQry,1,2,3,0,13,1,3,0,136,73
35313,barman44,1,0,0,0,0,0,23,5,25,1
22281,Scoffer,1,2,3,0,16,2,6,137,611,255
3009,kamilok1965,1,2,0,0,3,1,4,10,47,933
43378,Futurama1,1,2,0,0,0,0,0,5,44,4
34764,17_zjedz_skreta_feat_zary,1,0,0,0,8,4,8,242,1226,41
37482,fazaone,1,2,0,0,99,4,4,99,849,36
35440,ravo9,1,2,0,0,0,1,1,17,27,0
6932,OtwieramWamDrzwi,1,0,0,0,0,0,1,1,24,0
15985,szatanEK666,1001,2,3,0,1297,1,3,286,1890,529
19307,kraju1984,1,2,0,0,1,0,15,11,21,46
20459,pawkoo,1,0,0,0,0,0,1,5,4,2
43680,abcdefghijklmn8,1,0,1,0,34,0,0,23,176,1
41599,pitrazzz,1,0,0,0,0,0,2,79,137,0
31769,bedelatac,1,2,5,1,1412,5,5,123,815,6979
48206,Wykopiarz,1,0,0,0,0,0,1,9,32,0
43196,Bartex16,1,2,0,0,16,10,41,120,893,759
6220,nopek,1,2,0,0,62,0,3,6,172,13
16558,ocynkowanyodpornynahejt,1,2,10,2,981,1,8,164,519,848
4676,Nutramigen,1,2,0,0,348,0,48,26,442,88
47522,hamskloss,1,2,3,0,299,1,10,82,1510,1894
33246,jagto89,1,0,0,0,7,1,6,79,638,5144
36233,pan_demonium,1,2,1,0,675,3,4,67,736,56
31805,Wheeler,1,2,0,0,25,0,2,8,124,50
30500,styropiann,1,1,0,0,0,18,9,304,1516,2
23827,kicipuci,1,0,18,1,612,1,2,39,1057,8246
41813,tylkostrimi,1,0,15,2,2239,8,3,516,2646,350
2619,Carguy,1,2,30,3,570,0,7,84,1292,988
40662,urbanek,1,2,1,0,14,0,8,15,50,613
33554,SecretOfTheSteel,1,2,11,1,890,5,2,125,992,2778
41851,tomekszklanka,1,2,6,1,395,0,4,71,154,370
15044,piron,1,2,15,1,119,0,1,141,349,594
3776,Perwoll,1,2,4,2,9,2,9,53,293,265
28669,Blueblues,1,2,0,0,0,1,1,28,131,0
5234,bartek-czajkowski,1,2,0,0,0,1,2,14,89,0
32665,Gierex,1,0,0,0,54,0,1,1,66,12
43991,maciek931,1,2,0,0,57,1,10,188,900,1
24669,BrianScalabrine,1,1,62,3,137,2,0,290,1517,235
31144,Kocisko_i_Anka,1,0,0,0,881,3,12,19,347,549
772,DaxLer,1,2,1,0,3,5,4,576,471,4
36686,Gregoff,1,2,0,0,0,4,6,10,22,0
40056,ontologiczny_konformista,1,0,3,0,19,2,2,86,637,5
12018,Tramad0l,1,0,1,0,181,1,12,36,634,153
20728,MakuZo,1,2,0,0,19,6,12,83,716,106
11007,Barszcz_Sosnowskiego,1,2,0,0,1,3,12,7,17,4
26977,Miro-piro,1,2,0,0,0,0,1,0,2,3
19682,mateuszszwoch,1,2,0,0,0,0,1,88,84,4
44763,Pitu33,2,2,48,9,466,2,2,10,102,632
21724,pyczasty,1,2,0,0,4,0,6,305,1749,1
8741,Pierdolczuk,1,0,0,0,0,1,1,26,135,1
26136,rezystancja,1,1,2,0,0,87,15,776,112,2
6305,Majku_,1,2,24,3,1481,22,13,483,5803,5249
34093,diamond,1,2,0,0,9,0,3,9,79,36
41983,yeron,1,2,48,12,355,38,68,365,7113,6121
18871,kuggy,1,0,1,0,61,0,1,12,95,4
30693,pemfon,1,2,0,0,1,2,13,17,121,2
19904,WASYL0002,1,2,0,0,31,1,1,4,67,2378
17344,Fixxer,1,2,1,0,23,1,0,24,117,252
36599,Cepion,1,0,7,0,560,5,5,130,2031,361
27329,voooice,1,1,0,0,0,30,8,31,1515,20
33973,Daxarat,1,2,0,0,0,1,1,0,50,16
33737,ewakuacja_z_europy,1,2,0,0,1357,6,3,417,2605,35
26183,galaretkaa33,1,1,0,0,7,4,12,109,832,27
31876,Pafciok,1,2,1,0,3,11,18,227,3059,51
7265,p0lek,1,0,0,0,0,0,1,4,12,22
34130,Korasek,1,2,0,0,21,8,1,2818,713,6
16915,Lardenn,1,2,0,0,25,0,9,9,83,13155
33113,Krzysio_misio12,1,2,0,0,9,2,1,662,1787,1
25674,jarokowa,1,2,0,0,107,2,4,137,1187,148
21619,pankos,1,2,0,0,20,30,10,147,1847,8
20981,Cipihero,1,2,0,0,36,0,1,8,72,5
33681,iighlaq_alhabl,1,2,124,17,1756,9,5,650,3526,338
15136,myrsminde,1,2,0,0,32,0,18,2,45,82
72,Husejnow,1,2,24,4,102,12,6,1034,4379,150
35997,Wmc2,1,2,80,1,15,0,1,38,205,34
11076,niehta,1,0,1,0,2,0,2,11,79,36
47808,Logytaze,1,2,1,0,2019,6,3,625,5546,4070
37127,Lazyd,1,2,0,0,55,2,10,16,83,1005
17827,levzor,1,2,0,0,44,1,0,23,287,3564
25269,Canmoh,1,2,0,0,3,3,6,22,437,40
32010,Arght4,1,2,0,0,0,2,5,10,33,1
19844,maxpayne95,1,2,0,0,4,5,1,76,329,0
17287,slawek89,1,2,9,2,178,2,4,205,1356,726
10459,XNiemcu,1,2,0,0,5,5,10,383,1488,0
7364,cin3k,1,2,0,0,148,4,24,132,977,2894
24263,Sperrdifferential,1,2,0,0,250,0,2,30,787,51
